StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass
2531,16,Female,Caucasian,Some College,6,29,No,Very High,Yes,No,No,Yes,2.731720749589606,C
2532,16,Male,Asian,Bachelor’s,0,6,No,Very High,Yes,No,Yes,No,3.277349245441848,B
2534,15,Female,Asian,High School,2,16,Yes,High,Yes,No,No,Yes,2.538330778563213,C
2535,17,Male,Caucasian,Some College,2,10,No,No Support,Yes,No,Yes,No,2.587356706454407,C
2536,16,Female,Asian,Bachelor’s,14,17,No,Moderate,Yes,No,No,No,3.308932577092639,B
2537,15,Female,Caucasian,High School,20,28,Yes,High,No,No,No,Yes,2.5986468104445137,C
2538,16,Female,Asian,Some College,18,11,Yes,Moderate,Yes,No,No,No,2.935229016917273,C
2539,16,Female,Asian,Some College,3,2,No,Very High,Yes,Yes,No,No,2.9886172526686425,C
2540,15,Female,Caucasian,High School,12,20,Yes,Very High,No,No,No,No,3.5244468492422474,A
2543,18,Male,Other,Bachelor’s,18,18,No,Moderate,Yes,Yes,No,No,3.9043690935768858,A
2546,18,Male,Caucasian,High School,2,9,No,High,No,Yes,No,No,3.80827605838377,A
2547,18,Male,Caucasian,No Education,19,19,No,No Support,No,No,No,Yes,3.467414563450268,B
2548,17,Female,African American,High School,1,22,No,No Support,Yes,No,No,Yes,2.848347177154758,C
2549,15,Female,Other,Higher,17,3,No,Moderate,Yes,No,No,No,3.017282481166981,B
2550,18,Male,African American,No Education,10,18,No,High,Yes,Yes,No,No,3.606142266229633,A
2551,15,Female,Asian,Bachelor’s,0,9,Yes,No Support,Yes,Yes,No,No,2.731727490706068,C
2553,17,Female,Caucasian,Bachelor’s,16,29,No,Moderate,Yes,No,Yes,No,3.5688155705385336,A
2554,18,Female,Caucasian,Some College,15,11,Yes,Low,No,No,No,Yes,2.8157917271895148,C
2555,18,Female,African American,High School,9,24,No,High,Yes,Yes,No,No,3.8290829139035134,A
2556,15,Male,Other,Bachelor’s,16,28,Yes,Very High,No,Yes,No,No,2.8114635948882487,C
2559,17,Female,Caucasian,Some College,18,10,Yes,Very High,Yes,No,No,No,3.3293316990824184,B
2561,17,Male,Other,Bachelor’s,20,0,No,No Support,Yes,No,No,No,3.617624310879047,A
2563,18,Female,Asian,Some College,11,0,No,Very High,No,Yes,No,No,3.4739794332376994,B
2564,16,Male,Caucasian,Some College,10,29,No,High,No,No,Yes,No,2.496712241425459,D
2565,17,Female,African American,Bachelor’s,16,20,Yes,Very High,Yes,No,Yes,No,2.875146798659434,C
2566,17,Male,Caucasian,Higher,5,15,No,Moderate,No,Yes,No,Yes,3.0800131707855822,B
2567,15,Male,Caucasian,Higher,18,6,Yes,Moderate,Yes,No,No,No,3.10601041509207,B
2568,18,Female,African American,High School,12,22,Yes,High,Yes,No,No,No,3.883540606546634,A
2569,17,Female,Caucasian,Bachelor’s,6,9,Yes,Moderate,Yes,No,No,No,3.9154605823311854,A
2570,16,Female,Caucasian,High School,10,15,No,Very High,Yes,Yes,Yes,No,3.299395781312941,B
2573,16,Female,Caucasian,High School,12,8,Yes,Very High,Yes,No,No,No,3.156131043105491,B
2575,18,Female,Caucasian,High School,0,14,Yes,Very High,Yes,Yes,No,No,3.820244280474213,A
2577,17,Male,Asian,Some College,18,14,Yes,Low,No,Yes,No,No,3.986898634910715,A
2578,16,Male,Asian,High School,14,9,No,High,Yes,No,No,No,3.989500098920243,A
2580,17,Male,Caucasian,Some College,2,15,No,Very High,Yes,Yes,Yes,No,3.0569847842007705,B
2581,18,Female,Caucasian,High School,20,12,Yes,Moderate,No,No,No,No,3.271656025952214,B
2582,16,Male,Caucasian,Bachelor’s,19,18,Yes,Very High,Yes,Yes,No,No,3.548917309336931,A
2583,15,Female,Caucasian,Higher,3,28,No,No Support,No,Yes,No,Yes,2.06043305821029,D
2584,18,Female,Asian,High School,6,25,No,Very High,Yes,No,No,No,2.632861009051961,C
2586,16,Male,Caucasian,Some College,18,3,No,High,No,Yes,Yes,No,3.257454259617372,B
2589,17,Female,Caucasian,No Education,14,28,No,Moderate,Yes,Yes,No,No,3.4390083735046835,B
2590,18,Male,African American,Some College,12,15,Yes,High,No,No,No,No,2.6862581692437857,C
2591,18,Female,Caucasian,Higher,13,10,No,High,Yes,No,Yes,Yes,3.33036886646594,B
2592,17,Male,Caucasian,Some College,6,30,No,Low,Yes,No,No,No,2.1160244630010983,D
2593,18,Male,Caucasian,Some College,0,14,No,No Support,Yes,No,No,No,2.5372093314907755,C
2594,18,Female,Asian,Higher,12,10,No,Moderate,Yes,Yes,No,No,3.267393477315285,B
2595,18,Male,African American,Bachelor’s,3,22,No,Very High,Yes,No,No,No,3.58102414103147,A
2596,18,Male,Asian,Bachelor’s,11,29,Yes,Moderate,Yes,No,No,Yes,3.7953608266599272,A
2597,18,Male,Caucasian,Some College,6,24,Yes,Very High,Yes,Yes,No,Yes,2.542081979368896,C
2600,15,Male,Caucasian,Higher,0,2,No,Moderate,Yes,No,No,No,3.1929916325080314,B
2601,18,Female,African American,Bachelor’s,13,23,No,No Support,No,No,No,No,2.608746913508506,C
2602,17,Male,Asian,Bachelor’s,20,23,No,High,Yes,No,Yes,Yes,2.7627849740032486,C
2603,16,Female,Caucasian,High School,0,16,No,High,Yes,Yes,No,No,3.082249428592849,B
2604,15,Male,Asian,High School,2,4,No,Moderate,No,Yes,No,Yes,2.595451774584967,C
2605,18,Male,Caucasian,Bachelor’s,10,12,No,Moderate,Yes,No,No,Yes,2.465373476792338,D
2606,17,Female,Caucasian,High School,6,9,No,Low,Yes,No,No,No,3.069617714354149,B
2607,16,Female,Caucasian,Some College,8,4,No,Moderate,Yes,Yes,No,No,3.72427500086136,A
2608,15,Male,Asian,High School,2,11,No,High,Yes,No,Yes,No,2.462753854856804,D
2609,16,Female,Caucasian,Bachelor’s,0,7,No,High,Yes,No,No,No,3.442906326462918,B
2610,17,Female,Asian,High School,18,23,No,Moderate,Yes,Yes,Yes,Yes,2.837775760691425,C
2612,16,Female,African American,Bachelor’s,20,15,No,Low,Yes,No,Yes,Yes,2.997864824255604,C
2613,18,Male,African American,High School,4,1,No,High,Yes,No,No,No,3.693989938364802,A
2616,17,Male,Caucasian,High School,4,16,No,Moderate,Yes,No,No,No,2.0947849148825024,D
2618,15,Male,Other,No Education,13,25,No,Very High,No,No,No,Yes,3.343847876056779,B
2619,16,Male,Other,Higher,9,21,No,High,Yes,Yes,No,Yes,2.6611762809835247,C
2620,15,Female,Asian,No Education,20,11,No,Moderate,No,No,Yes,No,3.6008302697566483,A
2621,15,Male,Asian,Bachelor’s,6,16,No,Moderate,Yes,Yes,No,No,2.181354673370046,D
2622,16,Female,Caucasian,Some College,7,5,No,Very High,No,Yes,Yes,No,2.8201831847260723,C
2623,16,Female,African American,Bachelor’s,7,16,No,High,Yes,No,No,No,3.9848028887477382,A
2624,18,Female,Asian,Some College,6,1,No,Low,No,No,No,No,2.581816076804583,C
2625,16,Female,Caucasian,Bachelor’s,12,7,No,Moderate,Yes,Yes,Yes,No,2.751679179380137,C
2626,17,Female,Other,Bachelor’s,13,13,Yes,High,Yes,Yes,No,No,3.906535763085519,A
2627,15,Female,Caucasian,Bachelor’s,18,5,No,Moderate,Yes,Yes,No,No,3.765469381854114,A
2628,15,Female,African American,High School,10,8,No,Moderate,Yes,Yes,No,Yes,3.321858640395753,B
2629,17,Male,Asian,Bachelor’s,1,0,No,Very High,Yes,No,No,Yes,2.740546343964201,C
2630,16,Male,Other,High School,16,4,No,Very High,Yes,Yes,No,No,3.2183383085506825,B
2632,17,Male,Asian,Some College,8,8,No,Low,Yes,No,No,No,3.0890762623259955,B
2633,18,Female,African American,Some College,18,13,No,Low,Yes,No,No,No,2.88021439684695,C
2634,17,Female,Caucasian,Some College,4,26,No,Moderate,Yes,No,Yes,Yes,2.070509380637068,D
2635,15,Female,Asian,Bachelor’s,8,8,No,Very High,Yes,No,No,No,2.8158186797983107,C
2636,17,Male,African American,High School,6,3,No,High,Yes,Yes,No,No,3.5161827341272005,A
2637,15,Female,African American,High School,3,28,No,Very High,No,Yes,No,No,3.317009401279272,B
2638,15,Male,Caucasian,No Education,17,19,No,Very High,No,No,Yes,No,3.466973207853514,B
2642,15,Male,Caucasian,Bachelor’s,3,23,No,Moderate,No,Yes,Yes,No,2.871061706995574,C
2643,15,Male,Other,Some College,15,20,Yes,Moderate,No,Yes,Yes,No,3.558175999043484,A
2644,16,Female,African American,Some College,4,22,No,Low,Yes,No,Yes,No,2.6467698547731096,C
2645,15,Female,Asian,Some College,8,25,Yes,High,No,No,No,No,2.9972096888734896,C
2646,17,Female,Caucasian,Bachelor’s,1,21,No,No Support,Yes,No,No,No,2.135864227423209,D
2647,17,Male,Caucasian,Bachelor’s,1,13,No,High,No,No,No,No,2.9690837451564915,C
2648,18,Male,Caucasian,High School,3,8,No,Very High,Yes,Yes,No,No,3.3181145838594213,B
2649,15,Female,Caucasian,High School,19,29,Yes,No Support,No,No,No,No,2.818852914895286,C
2650,16,Female,African American,High School,19,18,Yes,No Support,No,No,No,No,3.1122961801351674,B
2651,17,Male,African American,Bachelor’s,16,5,No,Moderate,Yes,Yes,No,No,3.7921371004871074,A
2653,16,Female,Caucasian,Some College,20,17,No,High,Yes,No,No,No,3.335409742188877,B
2655,16,Male,Caucasian,Bachelor’s,2,2,No,High,Yes,No,No,No,3.83792116136326,A
2656,17,Male,Caucasian,Bachelor’s,4,1,No,Moderate,No,No,No,No,2.89378402460178,C
2657,16,Female,Other,Higher,9,1,No,Moderate,Yes,Yes,No,No,2.6976520021913326,C
2659,15,Female,African American,Higher,2,26,No,Low,No,Yes,Yes,Yes,3.185741405275164,B
2660,18,Female,Caucasian,No Education,16,22,No,Low,No,Yes,No,No,3.853854293544424,A
2661,17,Female,Other,High School,9,9,No,Very High,Yes,Yes,No,Yes,3.389153599147868,B
2662,17,Male,African American,No Education,11,14,No,Moderate,Yes,No,Yes,No,2.5034087438496044,C
2664,17,Male,Caucasian,No Education,17,7,No,Moderate,Yes,Yes,No,No,3.400484031879435,B
2665,17,Female,Other,Some College,18,28,No,No Support,No,Yes,No,No,3.966235654729654,A
2666,16,Male,Asian,Some College,19,17,Yes,Moderate,No,No,No,No,3.7857956241099617,A
2667,18,Male,Asian,High School,3,26,No,Very High,No,No,No,No,3.2003565703056998,B
2668,15,Male,Caucasian,Higher,14,10,No,Very High,No,Yes,Yes,Yes,3.7236370627920414,A
2669,17,Male,Caucasian,High School,8,6,Yes,Moderate,No,No,No,No,2.5753724159846363,C
2670,18,Male,Caucasian,Some College,5,18,Yes,Very High,No,Yes,Yes,No,2.3363427384194626,D
2672,15,Female,Asian,No Education,17,6,No,No Support,Yes,Yes,No,No,3.5444882235200104,A
2673,18,Male,Caucasian,Bachelor’s,14,30,No,No Support,Yes,Yes,No,Yes,2.21634839519877,D
2674,15,Female,Caucasian,Bachelor’s,18,24,No,Moderate,Yes,Yes,No,Yes,3.8705908885261815,A
2676,15,Female,Caucasian,Higher,12,5,No,No Support,Yes,No,No,Yes,3.033966676481432,B
2678,17,Female,Asian,Some College,12,13,No,High,Yes,No,No,Yes,3.050774026600834,B
2679,16,Male,African American,No Education,0,17,No,Very High,Yes,No,No,No,3.58510412011487,A
2680,16,Male,Caucasian,High School,17,3,No,High,Yes,No,Yes,Yes,3.2835988726988035,B
2681,18,Male,Caucasian,No Education,2,3,No,High,Yes,No,No,No,3.105050864180668,B
2682,16,Female,Caucasian,High School,16,23,No,Moderate,Yes,No,No,Yes,3.1197918994340905,B
2683,15,Female,Caucasian,Higher,4,12,No,High,Yes,No,No,No,3.463848882489075,B
2684,15,Male,African American,High School,5,22,No,Very High,Yes,No,No,No,2.3964195968662345,D
2685,17,Male,Asian,Some College,20,28,Yes,High,No,Yes,Yes,Yes,3.5100136834683333,A
2686,15,Female,Asian,Some College,16,20,No,Moderate,Yes,Yes,No,No,3.554091604426922,A
2688,15,Female,Caucasian,Higher,0,0,No,Very High,Yes,No,No,No,3.5033046511275483,A
2689,15,Female,Other,High School,6,19,No,Low,No,No,No,Yes,2.0938463223475896,D
2690,18,Female,Asian,Bachelor’s,15,4,No,Very High,Yes,Yes,No,No,3.282669254480625,B
2691,16,Female,Other,Some College,4,23,No,Moderate,No,No,Yes,No,3.5582753535032627,A
2694,17,Female,Asian,Bachelor’s,10,27,No,Low,No,No,No,Yes,3.2927082654581854,B
2695,15,Female,Asian,No Education,13,20,No,Moderate,Yes,No,No,Yes,2.8014301530463586,C
2696,18,Male,Caucasian,No Education,12,18,No,No Support,Yes,Yes,Yes,Yes,3.7758317372082058,A
2697,15,Male,Asian,High School,7,12,No,High,No,No,Yes,Yes,2.483214930566773,D
2698,17,Male,Other,Bachelor’s,20,6,No,No Support,No,Yes,No,Yes,3.694241721260049,A
2705,17,Male,Other,Bachelor’s,8,8,No,Moderate,No,No,Yes,No,3.6775459203354544,A
2706,18,Male,Caucasian,Bachelor’s,10,27,No,Very High,No,No,No,No,3.8679860924502494,A
2707,17,Female,African American,Some College,9,20,Yes,High,Yes,No,Yes,Yes,2.940592579993853,C
2708,16,Female,African American,Higher,13,11,Yes,Low,Yes,No,No,No,3.400436144893006,B
2711,15,Male,Other,No Education,0,9,Yes,Low,Yes,No,No,No,3.714317932299256,A
2712,15,Female,Other,Higher,11,26,No,Very High,Yes,Yes,Yes,No,3.905012280638081,A
2713,15,Female,Caucasian,High School,2,18,No,Moderate,No,Yes,Yes,No,2.284825879420493,D
2714,15,Male,Caucasian,Higher,1,12,Yes,Very High,No,Yes,Yes,No,3.833389668501878,A
2715,16,Female,Caucasian,Some College,15,9,Yes,Low,Yes,Yes,Yes,No,3.390486246839985,B
2716,18,Female,Caucasian,High School,3,4,Yes,Low,Yes,No,No,No,3.5379543405104577,A
2717,18,Male,African American,No Education,1,28,No,Moderate,Yes,Yes,No,No,2.3537566116957365,D
2718,17,Female,Other,High School,11,14,No,Moderate,Yes,No,No,No,2.5826586011166617,C
2723,17,Female,African American,Some College,19,28,No,High,Yes,Yes,No,Yes,3.116041233131525,B
2724,16,Female,Caucasian,Some College,7,18,No,Very High,No,Yes,No,Yes,3.3506845464563084,B
2726,16,Female,Other,Some College,17,9,No,Very High,Yes,No,No,Yes,3.7157619309178913,A
2728,15,Female,Asian,No Education,1,12,No,High,Yes,No,No,No,3.068741271607858,B
2729,16,Male,Caucasian,No Education,11,26,No,Very High,No,No,Yes,No,2.485533207693305,D
2730,16,Male,Asian,No Education,9,9,Yes,No Support,Yes,Yes,No,Yes,2.4111831354485496,D
2731,16,Female,Caucasian,High School,7,11,No,Moderate,No,Yes,No,No,3.673450803044216,A
2732,17,Female,Caucasian,Bachelor’s,18,1,No,Very High,Yes,Yes,No,No,3.84375014838648,A
2734,18,Female,Caucasian,Higher,10,20,No,Very High,Yes,No,No,No,2.7278570461020566,C
2735,15,Male,Asian,Higher,13,22,No,Low,No,No,Yes,No,3.2257127773369105,B
2736,18,Male,Caucasian,Higher,14,0,No,High,Yes,No,No,Yes,3.2369385564220847,B
2738,17,Female,Caucasian,High School,3,19,No,Moderate,Yes,No,No,No,3.3614058655612675,B
2739,17,Female,Caucasian,Some College,6,28,No,Moderate,No,Yes,No,No,3.493092106258241,B
2740,17,Male,African American,High School,10,25,Yes,No Support,Yes,Yes,No,No,3.022719584096938,B
2742,16,Male,African American,Higher,4,21,No,Moderate,No,Yes,No,Yes,3.425530410328013,B
2743,16,Female,African American,Higher,1,24,No,Very High,Yes,Yes,No,No,2.4077882424741515,D
2746,16,Female,Other,No Education,4,25,No,Very High,Yes,No,Yes,No,2.164977115680609,D
2747,18,Male,Caucasian,No Education,6,20,No,High,No,No,No,Yes,2.165919310063785,D
2750,17,Female,Caucasian,Higher,8,6,No,Moderate,Yes,Yes,No,Yes,3.6403954585251457,A
2751,18,Male,Caucasian,No Education,3,15,No,Moderate,No,Yes,No,No,3.676242497026077,A
2753,16,Male,Caucasian,Some College,11,12,No,Very High,No,No,Yes,Yes,3.700779131153828,A
2754,17,Female,Caucasian,Bachelor’s,15,9,No,No Support,No,No,No,Yes,3.853056368981347,A
2755,15,Male,Asian,Bachelor’s,0,17,No,Moderate,No,No,No,Yes,2.9171454968598507,C
2756,18,Female,Caucasian,Higher,7,8,Yes,Moderate,Yes,No,No,Yes,2.809198296179862,C
2757,15,Female,Caucasian,High School,0,11,No,Very High,Yes,Yes,No,No,2.992471627524932,C
2758,15,Male,Caucasian,Higher,19,28,Yes,High,No,No,Yes,No,3.8727686601423432,A
2759,17,Male,Asian,High School,18,23,No,Moderate,No,No,Yes,No,3.630537794470329,A
2760,17,Male,Caucasian,No Education,3,12,No,High,Yes,Yes,No,No,2.570195644706017,C
2763,17,Male,African American,Some College,8,9,No,Moderate,Yes,Yes,Yes,No,2.51691513978328,C
2764,17,Male,African American,Bachelor’s,8,9,No,High,Yes,No,No,No,3.1681567026670825,B
2766,18,Male,Caucasian,High School,14,24,No,Very High,No,Yes,No,No,3.159620067362273,B
2767,16,Female,Caucasian,Higher,9,24,Yes,High,Yes,No,Yes,No,3.5068599782635888,A
2768,15,Male,Caucasian,No Education,16,2,No,High,No,Yes,No,No,3.2413551215003205,B
2769,17,Female,Caucasian,Higher,8,22,No,High,Yes,No,No,No,2.7118480019643068,C
2770,15,Female,Caucasian,High School,3,15,No,Very High,Yes,Yes,No,Yes,3.9141077075801287,A
2771,17,Female,Caucasian,Some College,13,11,No,Moderate,Yes,No,Yes,Yes,3.5910789240479635,A
2772,17,Female,African American,Some College,2,16,Yes,Moderate,No,Yes,No,Yes,3.5702244890390067,A
2773,15,Male,African American,High School,20,24,No,Low,Yes,No,No,No,2.4453189431524005,D
2774,18,Male,Caucasian,Some College,11,29,No,High,No,No,Yes,No,3.312281608973726,B
2775,17,Female,Asian,High School,0,14,No,High,Yes,Yes,Yes,Yes,2.5298565583419856,C
2776,18,Female,Caucasian,High School,0,24,No,High,No,No,Yes,No,3.3015531949116967,B
2779,18,Male,Caucasian,Bachelor’s,15,27,Yes,No Support,No,Yes,No,Yes,2.332157599314919,D
2780,18,Male,Caucasian,Some College,6,12,No,Moderate,No,No,Yes,Yes,3.0762145814378354,B
2781,16,Male,Caucasian,Higher,9,23,No,High,No,Yes,Yes,No,2.9889907573308534,C
2783,18,Male,Asian,Bachelor’s,7,25,No,High,Yes,No,No,No,2.87123128270777,C
2784,16,Male,Caucasian,Bachelor’s,10,25,No,Low,No,Yes,No,Yes,2.515269729141276,C
2785,17,Female,Asian,Some College,13,8,No,No Support,No,Yes,Yes,No,3.632703135454236,A
2786,18,Female,Asian,Bachelor’s,12,29,No,Very High,Yes,No,No,Yes,3.4741644583721394,B
2787,18,Female,African American,No Education,12,28,No,No Support,No,No,No,No,3.3798958761644275,B
2789,15,Male,Caucasian,Bachelor’s,16,27,No,No Support,No,Yes,No,No,3.769913724917248,A
2791,15,Female,African American,Bachelor’s,18,12,No,Moderate,No,No,No,Yes,3.7885590781843432,A
2792,16,Male,African American,No Education,12,21,No,Low,No,No,No,No,3.672442343540389,A
2793,17,Female,African American,High School,11,29,No,High,Yes,No,Yes,No,2.643579278749823,C
2794,17,Female,African American,No Education,20,30,No,Moderate,No,No,No,Yes,3.8158620639159024,A
2795,18,Male,Other,Bachelor’s,19,4,No,Low,Yes,No,No,No,3.992205858868189,A
2796,16,Male,Other,Bachelor’s,19,15,No,High,Yes,Yes,Yes,No,3.097301741940422,B
2798,16,Male,Asian,No Education,10,4,No,Moderate,Yes,Yes,No,Yes,3.926939871821417,A
2800,15,Female,Caucasian,Bachelor’s,0,19,No,No Support,Yes,Yes,Yes,Yes,2.3807373524374333,D
2801,17,Male,Caucasian,High School,9,18,No,Moderate,Yes,No,No,No,3.132989430360632,B
2802,15,Female,Caucasian,Bachelor’s,14,22,No,Very High,No,No,No,No,3.747024197869324,A
2803,17,Female,Asian,No Education,3,5,Yes,Moderate,Yes,Yes,Yes,No,3.706976265166927,A
2804,18,Female,African American,High School,0,3,Yes,Moderate,Yes,No,No,No,2.64105243070308,C
2809,18,Female,Caucasian,High School,3,15,Yes,High,No,Yes,No,No,3.1015993361347256,B
2810,16,Female,Caucasian,High School,1,22,No,Moderate,Yes,No,Yes,No,2.6978657233403665,C
2812,15,Female,Caucasian,Some College,12,10,No,Low,Yes,Yes,No,No,3.5382926645381327,A
2813,17,Male,Asian,Bachelor’s,19,25,Yes,No Support,Yes,No,No,Yes,2.905329834584364,C
2815,18,Female,African American,Bachelor’s,11,12,No,Moderate,Yes,No,No,No,3.3943965515290637,B
2816,17,Male,Caucasian,Bachelor’s,1,19,Yes,Very High,No,Yes,No,No,3.550000797728427,A
2817,16,Female,Asian,High School,8,16,No,High,Yes,Yes,No,No,3.836613547642727,A
2819,16,Male,African American,Higher,7,28,No,High,No,Yes,Yes,No,2.0856406563698764,D
2820,17,Female,Asian,No Education,17,24,No,Low,Yes,No,No,Yes,3.3226598503386997,B
2821,17,Female,Caucasian,High School,3,14,Yes,Very High,No,No,No,No,3.8017218514347273,A
2822,17,Female,Asian,No Education,10,21,No,Low,No,No,No,No,2.839682850375438,C
2823,18,Female,African American,Bachelor’s,16,26,No,High,Yes,No,No,No,3.623767826090715,A
2824,18,Female,Caucasian,Some College,7,28,No,Moderate,Yes,No,No,No,3.394063449638869,B
2825,15,Female,Caucasian,Higher,18,29,Yes,High,No,No,No,Yes,3.3767330016545234,B
2826,15,Female,Other,Higher,7,11,Yes,High,No,No,Yes,Yes,3.2365633058769934,B
2827,16,Male,Asian,Some College,5,5,No,Very High,No,No,No,No,2.8611139142069986,C
2828,18,Female,Caucasian,Some College,1,19,No,Very High,Yes,No,Yes,Yes,3.579099772154326,A
2830,15,Female,Asian,High School,0,17,No,Moderate,Yes,Yes,No,No,3.2263008949458625,B
2831,16,Male,African American,High School,5,23,Yes,Very High,Yes,Yes,No,Yes,2.896631906261808,C
2832,15,Male,Asian,High School,18,14,No,High,Yes,Yes,No,No,3.9963813070060272,A
2833,18,Male,Caucasian,High School,3,14,No,Very High,Yes,No,Yes,No,2.4279735653808334,D
2834,17,Female,Asian,High School,12,7,No,Very High,Yes,No,Yes,No,3.479037673247761,B
2835,18,Male,Caucasian,High School,14,18,Yes,Low,No,No,Yes,No,3.231053920508609,B
2836,16,Male,Caucasian,Higher,8,22,No,Moderate,No,No,No,No,2.027078485544379,D
2837,16,Female,African American,Some College,2,13,Yes,Very High,Yes,Yes,No,Yes,2.467175244060532,D
2838,18,Female,Other,Higher,1,6,No,No Support,Yes,Yes,No,Yes,3.579448997060976,A
2840,15,Male,Caucasian,Some College,17,4,No,Very High,Yes,No,No,No,3.823980328295424,A
2841,16,Male,African American,High School,17,14,No,No Support,Yes,Yes,Yes,No,2.693481287319251,C
2842,16,Male,African American,High School,5,20,No,Very High,No,Yes,No,No,3.920784687760993,A
2844,17,Female,Asian,Higher,10,23,No,Moderate,Yes,No,No,Yes,3.3693171642408264,B
2845,16,Female,Caucasian,Higher,6,3,Yes,High,Yes,No,Yes,No,3.3371813457315875,B
2846,17,Male,Other,No Education,13,0,No,Low,Yes,No,No,Yes,3.025140521066841,B
2848,18,Female,Asian,Some College,6,24,No,Moderate,Yes,No,No,No,3.670761074842533,A
2849,15,Female,African American,High School,9,19,No,Very High,Yes,No,No,No,3.816404255412752,A
