Age,Gender,Ethnicity,Parental_Education,Weekly_Study_Time,Absences,Tutoring,Parental_Support,Extracurricular_Activity,Sports,Music,Volunteering,GPA,Grade_Class,Is_Child,Study_Efficiency,Absence_Rate,Absence_Rate_Category,Total_Activities,Absence_Impact,Study_Impact
18,Male,Caucasian,Bachelor’s,15,6,Yes,High,No,No,No,No,3.1,B,0,2.5,0.2,Low,0,0.5166666666666667,46.5
16,Female,Caucasian,Some College,10,25,No,Moderate,No,No,No,No,2.06,D,1,0.4,0.8333333333333334,High,0,0.0824,20.6
15,Female,Caucasian,Some College,19,30,No,Moderate,No,No,Yes,No,2.75,C,1,0.6333333333333333,1.0,High,1,0.09166666666666666,52.25
16,Female,African American,High School,15,6,No,High,Yes,No,No,No,3.2,B,1,2.5,0.2,Low,1,0.5333333333333333,48.0
15,Female,Asian,Some College,19,10,No,Moderate,No,No,No,No,3.19,B,1,1.9,0.3333333333333333,Low,0,0.319,60.61
16,Male,African American,High School,1,9,No,No Support,Yes,Yes,No,No,3.23,B,1,0.1111111111111111,0.3,Low,2,0.35888888888888887,3.23
15,Male,Caucasian,Higher,3,10,No,High,No,Yes,Yes,Yes,2.51,C,1,0.3,0.3333333333333333,Low,3,0.251,7.529999999999999
15,Female,Asian,Bachelor’s,3,23,Yes,Low,Yes,No,No,No,3.09,B,1,0.13043478260869565,0.7666666666666667,High,1,0.13434782608695653,9.27
15,Male,Asian,Some College,16,23,Yes,High,No,No,Yes,No,3.21,B,1,0.6956521739130435,0.7666666666666667,High,1,0.13956521739130434,51.36
18,Female,Caucasian,High School,0,17,No,High,Yes,Yes,No,No,3.39,B,0,0.0,0.5666666666666667,Medium,2,0.19941176470588237,0.0339
16,Female,African American,Bachelor’s,0,11,No,Very High,No,Yes,Yes,No,2.39,D,1,0.0,0.36666666666666664,Medium,2,0.21727272727272728,0.0239
16,Female,Asian,High School,11,15,No,Moderate,No,No,No,No,2.48,D,1,0.7333333333333333,0.5,Medium,0,0.16533333333333333,27.28
15,Male,Asian,High School,5,26,No,High,Yes,No,Yes,No,3.75,A,1,0.19230769230769232,0.8666666666666667,High,2,0.14423076923076922,18.75
16,Male,African American,Some College,5,3,Yes,Moderate,No,Yes,Yes,No,3.54,A,1,1.6666666666666667,0.1,Low,2,1.18,17.7
16,Male,African American,Bachelor’s,16,16,Yes,Moderate,Yes,Yes,Yes,Yes,3.88,A,1,1.0,0.5333333333333333,Medium,4,0.2425,62.08
17,Male,Caucasian,No Education,7,20,No,High,No,Yes,No,Yes,3.6,A,1,0.35,0.6666666666666666,Medium,2,0.18,25.2
15,Male,Caucasian,Some College,11,22,No,Very High,No,No,No,No,2.52,C,1,0.5,0.7333333333333333,High,0,0.11454545454545455,27.72
16,Female,Asian,Bachelor’s,14,4,Yes,Very High,Yes,No,Yes,Yes,3.97,A,1,3.5,0.13333333333333333,Low,3,0.9925,55.580000000000005
17,Male,Caucasian,High School,20,12,No,No Support,No,Yes,Yes,No,3.97,A,1,1.6666666666666667,0.4,Medium,2,0.33083333333333337,79.4
15,Male,Asian,Higher,19,2,Yes,High,No,No,No,Yes,3.72,A,1,9.5,0.06666666666666667,Low,1,1.86,70.68
16,Female,Asian,Higher,16,26,No,Moderate,Yes,No,No,No,3.88,A,1,0.6153846153846154,0.8666666666666667,High,1,0.14923076923076922,62.08
17,Male,Caucasian,Higher,8,22,No,Very High,No,Yes,No,No,3.26,B,1,0.36363636363636365,0.7333333333333333,High,1,0.14818181818181816,26.08
17,Female,Caucasian,High School,1,0,No,Very High,Yes,No,Yes,No,3.43,B,1,0.0,0.0,Low,2,343.0,3.43
17,Male,Caucasian,High School,10,27,Yes,Moderate,No,No,No,No,3.45,B,1,0.37037037037037035,0.9,High,0,0.1277777777777778,34.5
15,Male,Caucasian,Higher,16,16,Yes,Very High,No,No,Yes,No,3.75,A,1,1.0,0.5333333333333333,Medium,1,0.234375,60.0
15,Female,Caucasian,Bachelor’s,20,8,No,High,No,No,No,No,3.12,B,1,2.5,0.26666666666666666,Low,0,0.39,62.400000000000006
16,Male,Caucasian,Bachelor’s,17,19,Yes,Very High,No,No,No,No,3.97,A,1,0.8947368421052632,0.6333333333333333,Medium,0,0.20894736842105263,67.49000000000001
18,Male,Other,High School,14,6,No,Very High,Yes,Yes,Yes,No,3.15,B,0,2.3333333333333335,0.2,Low,3,0.525,44.1
15,Female,Caucasian,Higher,6,4,No,High,No,Yes,Yes,No,3.13,B,1,1.5,0.13333333333333333,Low,2,0.7825,18.78
18,Female,Caucasian,Bachelor’s,15,29,No,Low,No,No,Yes,No,3.08,B,0,0.5172413793103449,0.9666666666666667,High,1,0.10620689655172413,46.2
15,Female,Caucasian,High School,0,15,No,Low,Yes,No,Yes,Yes,2.39,D,1,0.0,0.5,Medium,3,0.15933333333333335,0.0239
17,Female,African American,Higher,17,6,Yes,Low,No,No,No,No,3.43,B,1,2.8333333333333335,0.2,Low,0,0.5716666666666667,58.31
15,Female,African American,High School,7,12,Yes,Moderate,Yes,No,No,No,2.38,D,1,0.5833333333333334,0.4,Medium,1,0.19833333333333333,16.66
18,Female,Caucasian,No Education,6,12,No,Moderate,Yes,Yes,Yes,No,2.73,C,0,0.5,0.4,Medium,3,0.2275,16.38
17,Female,Caucasian,Bachelor’s,1,14,Yes,High,No,Yes,Yes,No,2.8,C,1,0.07142857142857142,0.4666666666666667,Medium,2,0.19999999999999998,2.8
17,Male,Caucasian,Bachelor’s,11,22,Yes,Moderate,No,Yes,No,No,2.77,C,1,0.5,0.7333333333333333,High,1,0.12590909090909091,30.47
18,Male,African American,High School,8,16,No,Moderate,Yes,Yes,Yes,Yes,3.5,A,0,0.5,0.5333333333333333,Medium,4,0.21875,28.0
16,Male,Caucasian,Bachelor’s,10,18,No,Low,No,Yes,Yes,No,2.43,D,1,0.5555555555555556,0.6,Medium,2,0.135,24.3
18,Female,Caucasian,High School,2,1,No,High,Yes,Yes,No,Yes,3.28,B,0,2.0,0.03333333333333333,Low,3,3.28,6.56
17,Female,African American,No Education,20,13,Yes,High,Yes,No,No,No,3.71,A,1,1.5384615384615385,0.43333333333333335,Medium,1,0.2853846153846154,74.2
16,Female,Caucasian,High School,12,22,Yes,Moderate,Yes,No,Yes,No,3.26,B,1,0.5454545454545454,0.7333333333333333,High,2,0.14818181818181816,39.12
16,Female,Caucasian,High School,12,6,No,Moderate,No,No,Yes,No,3.9,A,1,2.0,0.2,Low,1,0.65,46.8
15,Male,Other,High School,1,24,No,Moderate,Yes,Yes,Yes,Yes,2.7,C,1,0.041666666666666664,0.8,High,4,0.1125,2.7
16,Male,Asian,Some College,5,27,No,Moderate,Yes,Yes,No,No,2.95,C,1,0.18518518518518517,0.9,High,2,0.10925925925925926,14.75
18,Male,Caucasian,High School,3,14,No,Very High,No,No,No,Yes,2.71,C,0,0.21428571428571427,0.4666666666666667,Medium,1,0.19357142857142856,8.129999999999999
17,Female,Caucasian,Some College,4,18,No,Very High,Yes,No,No,No,3.18,B,1,0.2222222222222222,0.6,Medium,1,0.17666666666666667,12.72
17,Male,Caucasian,No Education,7,28,No,Moderate,Yes,No,No,No,2.22,D,1,0.25,0.9333333333333333,High,1,0.07928571428571429,15.540000000000001
17,Female,African American,Some College,5,10,No,No Support,Yes,No,No,No,3.04,B,1,0.5,0.3333333333333333,Low,1,0.304,15.2
17,Male,Asian,Higher,2,14,Yes,Moderate,No,Yes,Yes,No,2.11,D,1,0.14285714285714285,0.4666666666666667,Medium,2,0.15071428571428572,4.22
16,Female,Caucasian,Bachelor’s,7,5,No,Moderate,No,Yes,No,No,2.67,C,1,1.4,0.16666666666666666,Low,1,0.534,18.689999999999998
17,Male,Asian,Some College,18,14,Yes,High,Yes,No,Yes,No,2.94,C,1,1.2857142857142858,0.4666666666666667,Medium,2,0.21,52.92
17,Female,Asian,No Education,20,28,No,High,No,Yes,No,Yes,3.22,B,1,0.7142857142857143,0.9333333333333333,High,2,0.115,64.4
16,Male,Caucasian,High School,9,18,No,Very High,Yes,Yes,No,No,3.5,A,1,0.5,0.6,Medium,2,0.19444444444444445,31.5
16,Female,Caucasian,Some College,19,23,No,Very High,No,No,No,No,3.84,A,1,0.8260869565217391,0.7666666666666667,High,0,0.16695652173913042,72.96
16,Female,Caucasian,Bachelor’s,11,28,No,Very High,Yes,No,Yes,No,2.34,D,1,0.39285714285714285,0.9333333333333333,High,2,0.08357142857142856,25.74
17,Male,African American,Bachelor’s,19,29,No,No Support,Yes,Yes,No,No,2.48,D,1,0.6551724137931034,0.9666666666666667,High,2,0.08551724137931034,47.12
17,Female,Caucasian,Bachelor’s,7,27,No,Very High,No,No,Yes,No,3.77,A,1,0.25925925925925924,0.9,High,1,0.13962962962962963,26.39
17,Female,Other,Higher,18,4,Yes,No Support,No,No,No,No,3.8,A,1,4.5,0.13333333333333333,Low,0,0.95,68.39999999999999
18,Female,Caucasian,Higher,20,30,No,High,Yes,Yes,No,No,3.29,B,0,0.6666666666666666,1.0,High,2,0.10966666666666666,65.8
15,Female,Other,Some College,15,21,Yes,Low,Yes,No,No,No,3.87,A,1,0.7142857142857143,0.7,High,1,0.1842857142857143,58.050000000000004
17,Female,Caucasian,Some College,20,12,No,Moderate,Yes,No,No,Yes,2.98,C,1,1.6666666666666667,0.4,Medium,2,0.24833333333333332,59.6
18,Female,Caucasian,Bachelor’s,8,19,No,Moderate,Yes,Yes,No,No,3.42,B,0,0.42105263157894735,0.6333333333333333,Medium,2,0.18,27.36
16,Male,Caucasian,Higher,3,16,No,Moderate,No,Yes,No,No,2.16,D,1,0.1875,0.5333333333333333,Medium,1,0.135,6.48
17,Male,Asian,No Education,8,14,No,No Support,Yes,No,Yes,Yes,2.16,D,1,0.5714285714285714,0.4666666666666667,Medium,3,0.1542857142857143,17.28
15,Male,Caucasian,Some College,1,13,No,Very High,Yes,No,No,No,2.12,D,1,0.07692307692307693,0.43333333333333335,Medium,1,0.1630769230769231,2.12
15,Female,African American,High School,8,28,Yes,Very High,Yes,Yes,Yes,No,2.7,C,1,0.2857142857142857,0.9333333333333333,High,3,0.09642857142857143,21.6
17,Female,African American,High School,8,15,Yes,High,Yes,Yes,Yes,No,3.05,B,1,0.5333333333333333,0.5,Medium,3,0.2033333333333333,24.4
16,Male,Caucasian,High School,17,3,No,Very High,Yes,No,No,No,3.56,A,1,5.666666666666667,0.1,Low,1,1.1866666666666668,60.52
16,Female,Caucasian,Bachelor’s,10,16,No,High,No,Yes,Yes,Yes,2.89,C,1,0.625,0.5333333333333333,Medium,3,0.180625,28.900000000000002
16,Male,Asian,No Education,12,19,No,Very High,Yes,Yes,Yes,No,3.6,A,1,0.631578947368421,0.6333333333333333,Medium,3,0.18947368421052632,43.2
18,Male,Caucasian,Bachelor’s,5,13,No,High,Yes,Yes,Yes,No,2.44,D,0,0.38461538461538464,0.43333333333333335,Medium,3,0.18769230769230769,12.2
15,Female,African American,Bachelor’s,8,17,Yes,High,No,No,No,No,2.69,C,1,0.47058823529411764,0.5666666666666667,Medium,0,0.15823529411764706,21.52
15,Male,Caucasian,High School,3,21,No,Moderate,Yes,No,No,Yes,3.18,B,1,0.14285714285714285,0.7,High,2,0.15142857142857144,9.540000000000001
18,Female,Caucasian,Bachelor’s,1,7,No,No Support,Yes,No,No,Yes,3.75,A,0,0.14285714285714285,0.23333333333333334,Low,2,0.5357142857142857,3.75
15,Female,Asian,Bachelor’s,6,8,No,High,No,No,No,Yes,3.38,B,1,0.75,0.26666666666666666,Low,1,0.4225,20.28
18,Male,Caucasian,Higher,14,23,Yes,Moderate,No,Yes,No,No,2.54,C,0,0.6086956521739131,0.7666666666666667,High,1,0.11043478260869566,35.56
16,Female,Caucasian,Higher,5,0,No,Moderate,Yes,Yes,Yes,Yes,3.68,A,1,0.0,0.0,Low,4,368.0,18.400000000000002
16,Female,Caucasian,Bachelor’s,3,16,No,No Support,No,No,No,No,3.14,B,1,0.1875,0.5333333333333333,Medium,0,0.19625,9.42
17,Female,Caucasian,Higher,10,5,Yes,High,Yes,No,No,Yes,3.84,A,1,2.0,0.16666666666666666,Low,2,0.768,38.4
16,Female,Other,Some College,12,15,Yes,Moderate,No,No,No,No,3.83,A,1,0.8,0.5,Medium,0,0.25533333333333336,45.96
16,Male,African American,Bachelor’s,20,0,No,Moderate,Yes,No,No,No,3.4,B,1,0.0,0.0,Low,1,340.0,68.0
17,Female,Asian,High School,2,9,No,Low,Yes,Yes,No,No,3.81,A,1,0.2222222222222222,0.3,Low,2,0.42333333333333334,7.62
18,Male,Caucasian,Some College,13,17,No,Moderate,No,No,Yes,No,2.6,C,0,0.7647058823529411,0.5666666666666667,Medium,1,0.15294117647058825,33.800000000000004
15,Male,Caucasian,High School,17,25,Yes,High,Yes,No,Yes,No,2.8,C,1,0.68,0.8333333333333334,High,2,0.11199999999999999,47.599999999999994
18,Male,Caucasian,High School,4,13,No,Low,No,No,No,No,2.76,C,0,0.3076923076923077,0.43333333333333335,Medium,0,0.21230769230769228,11.04
17,Female,Caucasian,Bachelor’s,12,23,Yes,High,Yes,No,No,Yes,3.45,B,1,0.5217391304347826,0.7666666666666667,High,2,0.15,41.400000000000006
16,Male,Caucasian,No Education,12,4,No,Moderate,Yes,Yes,Yes,Yes,2.92,C,1,3.0,0.13333333333333333,Low,4,0.73,35.04
15,Male,Asian,High School,13,16,No,Moderate,Yes,No,No,No,3.99,A,1,0.8125,0.5333333333333333,Medium,1,0.249375,51.870000000000005
15,Female,Caucasian,High School,11,13,No,Moderate,No,Yes,Yes,No,2.76,C,1,0.8461538461538461,0.43333333333333335,Medium,2,0.21230769230769228,30.36
16,Male,African American,Some College,20,25,No,High,Yes,Yes,Yes,Yes,3.72,A,1,0.8,0.8333333333333334,High,4,0.14880000000000002,74.4
18,Female,Asian,High School,12,17,No,High,Yes,Yes,No,Yes,3.42,B,0,0.7058823529411765,0.5666666666666667,Medium,3,0.2011764705882353,41.04
16,Female,African American,Bachelor’s,3,22,No,No Support,Yes,No,No,No,2.02,D,1,0.13636363636363635,0.7333333333333333,High,1,0.09181818181818181,6.0600000000000005
17,Male,Caucasian,High School,9,1,Yes,Low,Yes,No,No,No,3.75,A,1,9.0,0.03333333333333333,Low,1,3.75,33.75
17,Male,Other,High School,17,6,Yes,Low,Yes,No,No,No,3.58,A,1,2.8333333333333335,0.2,Low,1,0.5966666666666667,60.86
15,Female,Caucasian,Higher,7,6,Yes,No Support,No,No,No,No,2.42,D,1,1.1666666666666667,0.2,Low,0,0.4033333333333333,16.939999999999998
15,Male,Asian,Some College,1,18,No,High,No,Yes,No,No,2.82,C,1,0.05555555555555555,0.6,Medium,1,0.15666666666666665,2.82
15,Male,Caucasian,High School,7,21,No,High,Yes,No,No,No,3.95,A,1,0.3333333333333333,0.7,High,1,0.1880952380952381,27.650000000000002
15,Male,African American,Some College,15,27,No,Moderate,Yes,No,No,No,3.34,B,1,0.5555555555555556,0.9,High,1,0.1237037037037037,50.099999999999994
15,Female,Caucasian,No Education,6,5,No,Moderate,No,Yes,No,No,3.37,B,1,1.2,0.16666666666666666,Low,1,0.674,20.22
16,Female,Caucasian,No Education,2,19,No,High,No,No,No,No,3.66,A,1,0.10526315789473684,0.6333333333333333,Medium,0,0.19263157894736843,7.32
15,Male,Caucasian,Some College,3,16,No,Moderate,No,No,No,Yes,2.63,C,1,0.1875,0.5333333333333333,Medium,1,0.164375,7.89
16,Male,Caucasian,Some College,6,24,No,High,No,No,Yes,No,3.07,B,1,0.25,0.8,High,1,0.12791666666666665,18.419999999999998
16,Female,Caucasian,High School,3,17,Yes,Very High,Yes,No,No,No,3.88,A,1,0.17647058823529413,0.5666666666666667,Medium,1,0.22823529411764706,11.64
17,Female,Asian,Bachelor’s,8,24,No,Very High,No,No,Yes,No,3.28,B,1,0.3333333333333333,0.8,High,1,0.13666666666666666,26.24
18,Male,African American,Higher,16,23,Yes,Moderate,Yes,Yes,No,No,3.06,B,0,0.6956521739130435,0.7666666666666667,High,2,0.13304347826086957,48.96
16,Male,Caucasian,Bachelor’s,19,26,No,High,Yes,No,No,No,3.38,B,1,0.7307692307692307,0.8666666666666667,High,1,0.13,64.22
16,Male,African American,Bachelor’s,13,12,Yes,High,Yes,Yes,No,No,2.84,C,1,1.0833333333333333,0.4,Medium,2,0.23666666666666666,36.92
16,Female,Other,Some College,12,25,Yes,Moderate,Yes,Yes,No,Yes,3.74,A,1,0.48,0.8333333333333334,High,3,0.1496,44.88
16,Female,Caucasian,Bachelor’s,3,18,Yes,Very High,No,No,No,No,2.16,D,1,0.16666666666666666,0.6,Medium,0,0.12000000000000001,6.48
17,Female,African American,High School,12,15,No,Moderate,No,No,Yes,No,3.56,A,1,0.8,0.5,Medium,1,0.23733333333333334,42.72
18,Male,Asian,Some College,20,9,No,No Support,Yes,No,Yes,No,3.64,A,0,2.2222222222222223,0.3,Low,2,0.40444444444444444,72.8
15,Male,Asian,High School,14,9,No,Moderate,No,Yes,Yes,No,3.71,A,1,1.5555555555555556,0.3,Low,2,0.4122222222222222,51.94
17,Male,Caucasian,Some College,17,29,Yes,No Support,Yes,No,No,Yes,3.78,A,1,0.5862068965517241,0.9666666666666667,High,2,0.13034482758620689,64.25999999999999
17,Female,Asian,High School,10,29,Yes,Moderate,Yes,Yes,No,No,3.32,B,1,0.3448275862068966,0.9666666666666667,High,2,0.11448275862068966,33.199999999999996
17,Female,Other,Bachelor’s,3,13,No,Low,Yes,Yes,No,Yes,2.8,C,1,0.23076923076923078,0.43333333333333335,Medium,3,0.21538461538461537,8.399999999999999
17,Female,African American,Some College,19,8,Yes,High,No,No,No,No,3.79,A,1,2.375,0.26666666666666666,Low,0,0.47375,72.01
18,Female,Caucasian,Some College,10,20,No,Moderate,No,Yes,No,Yes,2.33,D,0,0.5,0.6666666666666666,Medium,2,0.1165,23.3
15,Male,Caucasian,High School,9,10,No,Low,No,Yes,Yes,No,2.28,D,1,0.9,0.3333333333333333,Low,2,0.22799999999999998,20.52
18,Male,Other,High School,12,2,No,Moderate,No,Yes,No,No,2.74,C,0,6.0,0.06666666666666667,Low,1,1.37,32.88
18,Male,Caucasian,Some College,7,7,No,Low,Yes,Yes,No,No,2.74,C,0,1.0,0.23333333333333334,Low,2,0.39142857142857146,19.18
17,Female,Caucasian,Higher,12,11,No,High,Yes,No,No,No,3.74,A,1,1.0909090909090908,0.36666666666666664,Medium,1,0.34,44.88
16,Female,Caucasian,High School,0,6,Yes,Very High,Yes,No,Yes,Yes,3.78,A,1,0.0,0.2,Low,3,0.63,0.0378
17,Female,Caucasian,Higher,3,6,No,High,Yes,No,Yes,No,3.29,B,1,0.5,0.2,Low,2,0.5483333333333333,9.870000000000001
18,Male,African American,Some College,19,13,Yes,No Support,Yes,No,No,No,3.98,A,0,1.4615384615384615,0.43333333333333335,Medium,1,0.30615384615384617,75.62
17,Female,African American,Some College,0,11,No,Low,Yes,No,No,No,3.07,B,1,0.0,0.36666666666666664,Medium,1,0.27909090909090906,0.030699999999999998
16,Female,African American,High School,11,0,Yes,Moderate,Yes,Yes,Yes,No,3.19,B,1,0.0,0.0,Low,3,319.0,35.089999999999996
16,Female,Asian,High School,10,26,No,No Support,Yes,Yes,No,Yes,3.61,A,1,0.38461538461538464,0.8666666666666667,High,3,0.13884615384615384,36.1
16,Male,African American,Higher,14,27,No,High,Yes,Yes,No,Yes,3.64,A,1,0.5185185185185185,0.9,High,3,0.13481481481481483,50.96
18,Male,Caucasian,Bachelor’s,20,10,No,Low,Yes,No,No,No,3.62,A,0,2.0,0.3333333333333333,Low,1,0.362,72.4
16,Male,African American,Bachelor’s,9,0,No,Moderate,Yes,No,No,No,2.94,C,1,0.0,0.0,Low,1,294.0,26.46
17,Male,Caucasian,Bachelor’s,0,22,No,Very High,Yes,No,Yes,Yes,3.17,B,1,0.0,0.7333333333333333,High,3,0.14409090909090908,0.0317
15,Female,African American,Bachelor’s,13,28,No,No Support,No,Yes,Yes,Yes,2.97,C,1,0.4642857142857143,0.9333333333333333,High,3,0.10607142857142858,38.61
16,Male,Caucasian,Some College,14,23,No,Low,Yes,Yes,No,No,2.56,C,1,0.6086956521739131,0.7666666666666667,High,2,0.11130434782608696,35.84
17,Male,Other,Bachelor’s,0,22,Yes,Moderate,No,No,Yes,No,2.89,C,1,0.0,0.7333333333333333,High,1,0.13136363636363638,0.028900000000000002
17,Male,Caucasian,High School,9,16,Yes,Low,Yes,No,Yes,Yes,3.08,B,1,0.5625,0.5333333333333333,Medium,3,0.1925,27.72
18,Male,African American,Bachelor’s,0,2,Yes,No Support,Yes,No,No,No,2.89,C,0,0.0,0.06666666666666667,Low,1,1.445,0.028900000000000002
16,Female,Caucasian,Higher,14,30,No,Moderate,Yes,No,No,Yes,3.88,A,1,0.4666666666666667,1.0,High,2,0.12933333333333333,54.32
17,Male,Other,Some College,2,9,No,No Support,No,No,Yes,No,3.3,B,1,0.2222222222222222,0.3,Low,1,0.36666666666666664,6.6
15,Male,Caucasian,No Education,20,18,Yes,Moderate,Yes,Yes,No,Yes,3.83,A,1,1.1111111111111112,0.6,Medium,3,0.2127777777777778,76.6
18,Male,Caucasian,Some College,19,30,No,Moderate,Yes,Yes,No,No,3.14,B,0,0.6333333333333333,1.0,High,2,0.10466666666666667,59.660000000000004
15,Female,Caucasian,High School,11,6,Yes,No Support,Yes,Yes,No,No,3.01,B,1,1.8333333333333333,0.2,Low,2,0.5016666666666666,33.11
16,Female,Caucasian,Bachelor’s,18,19,Yes,Moderate,No,No,No,No,3.32,B,1,0.9473684210526315,0.6333333333333333,Medium,0,0.17473684210526316,59.76
16,Male,Caucasian,Higher,15,27,No,Moderate,Yes,No,No,No,3.27,B,1,0.5555555555555556,0.9,High,1,0.12111111111111111,49.05
16,Female,African American,Some College,7,2,No,High,Yes,Yes,No,No,2.74,C,1,3.5,0.06666666666666667,Low,2,1.37,19.18
18,Female,Caucasian,Some College,13,21,Yes,Very High,No,Yes,No,No,3.24,B,0,0.6190476190476191,0.7,High,1,0.1542857142857143,42.120000000000005
18,Male,Caucasian,High School,0,25,Yes,Moderate,Yes,Yes,Yes,Yes,2.82,C,0,0.0,0.8333333333333334,High,4,0.1128,0.0282
15,Female,Asian,High School,1,21,No,Very High,No,No,No,No,3.31,B,1,0.047619047619047616,0.7,High,0,0.15761904761904763,3.31
18,Female,African American,Higher,11,9,No,No Support,No,No,No,No,2.31,D,0,1.2222222222222223,0.3,Low,0,0.25666666666666665,25.41
15,Female,Asian,Bachelor’s,16,20,No,Moderate,No,Yes,No,No,2.99,C,1,0.8,0.6666666666666666,Medium,1,0.14950000000000002,47.84
18,Female,African American,No Education,1,11,No,High,Yes,No,No,No,2.59,C,0,0.09090909090909091,0.36666666666666664,Medium,1,0.23545454545454544,2.59
17,Female,Caucasian,High School,16,14,No,High,Yes,Yes,Yes,Yes,3.77,A,1,1.1428571428571428,0.4666666666666667,Medium,4,0.2692857142857143,60.32
15,Male,Caucasian,Bachelor’s,20,5,Yes,Low,No,No,No,Yes,3.98,A,1,4.0,0.16666666666666666,Low,1,0.796,79.6
16,Female,Asian,Bachelor’s,5,29,No,Moderate,Yes,No,No,No,3.15,B,1,0.1724137931034483,0.9666666666666667,High,1,0.10862068965517241,15.75
18,Female,Other,High School,5,30,No,High,No,No,No,No,3.02,B,0,0.16666666666666666,1.0,High,0,0.10066666666666667,15.1
16,Male,Caucasian,Higher,7,28,No,Very High,No,No,Yes,Yes,3.55,A,1,0.25,0.9333333333333333,High,2,0.12678571428571428,24.849999999999998
17,Male,Caucasian,Some College,6,24,No,No Support,Yes,Yes,No,No,2.84,C,1,0.25,0.8,High,2,0.11833333333333333,17.04
17,Female,African American,High School,2,19,No,Very High,Yes,Yes,No,No,2.08,D,1,0.10526315789473684,0.6333333333333333,Medium,2,0.10947368421052632,4.16
15,Female,Other,High School,2,1,No,No Support,No,Yes,No,No,3.66,A,1,2.0,0.03333333333333333,Low,1,3.66,7.32
17,Male,Caucasian,High School,13,20,No,Moderate,No,No,No,Yes,2.74,C,1,0.65,0.6666666666666666,Medium,1,0.137,35.620000000000005
17,Male,Other,Bachelor’s,2,18,No,No Support,No,Yes,Yes,No,2.82,C,1,0.1111111111111111,0.6,Medium,2,0.15666666666666665,5.64
16,Male,Asian,Bachelor’s,0,30,No,Moderate,No,No,Yes,No,3.05,B,1,0.0,1.0,High,1,0.10166666666666666,0.0305
16,Female,African American,Some College,18,18,No,High,Yes,Yes,No,Yes,2.91,C,1,1.0,0.6,Medium,3,0.16166666666666668,52.38
18,Female,African American,Some College,3,3,No,Low,No,No,No,Yes,3.97,A,0,1.0,0.1,Low,1,1.3233333333333335,11.91
16,Female,African American,Higher,1,27,Yes,Very High,Yes,No,No,No,3.45,B,1,0.037037037037037035,0.9,High,1,0.1277777777777778,3.45
15,Male,African American,No Education,10,19,Yes,Moderate,Yes,No,Yes,No,3.24,B,1,0.5263157894736842,0.6333333333333333,Medium,2,0.1705263157894737,32.400000000000006
16,Male,Other,High School,12,6,No,Moderate,Yes,Yes,No,No,3.16,B,1,2.0,0.2,Low,2,0.5266666666666667,37.92
18,Male,Asian,Bachelor’s,15,3,No,Moderate,Yes,Yes,No,Yes,3.68,A,0,5.0,0.1,Low,3,1.2266666666666668,55.2
16,Male,Asian,High School,15,10,Yes,No Support,Yes,Yes,No,Yes,3.03,B,1,1.5,0.3333333333333333,Low,3,0.303,45.449999999999996
15,Male,Asian,Some College,18,22,Yes,High,Yes,Yes,Yes,No,3.75,A,1,0.8181818181818182,0.7333333333333333,High,3,0.17045454545454544,67.5
18,Female,Caucasian,Higher,19,24,No,No Support,Yes,Yes,Yes,Yes,2.92,C,0,0.7916666666666666,0.8,High,4,0.12166666666666666,55.48
16,Female,Caucasian,Some College,20,2,No,Moderate,Yes,No,Yes,No,3.89,A,1,10.0,0.06666666666666667,Low,2,1.945,77.8
